time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,sound#mean,sound#min,sound#max,sound#std
20.0,9.778646307210002,9.60451324306,10.0747317387,0.121673925834,0.0114283399168,0.00353308255853,0.020956217913,0.00582456369414,67.4398182293,67.4398182293,67.4398182293,3.43515961511
75.0,9.35288426375,5.619170704659999,13.7924143352,2.4830825039400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,10.0468771992,9.8291709394,10.3254269502,0.186068356034,0.0218333091105,0.00890812369855,0.0363568699631,0.00819818052857,75.8855773144,75.8855773144,75.8855773144,1.5972276638299998
134.0,10.4388865755,7.209069757080001,16.1699015779,2.60512842793,1.24873275886,0.368328963767,2.33421526533,0.537296068278,0.0,0.0,0.0,0.0
159.0,9.98145869043,9.60617758246,10.2462592186,0.159095574047,0.206812535251,0.0519316566855,0.411020696919,0.110404462416,89.796358166,89.796358166,89.796358166,3.5087804571800008
104.0,9.82471627345,9.79422629152,9.84662572558,0.0134478459204,0.00178250739906,0.0,0.00353308255853,0.000673790747458,43.1672498419,43.1672498419,43.1672498419,2.32594980367
156.0,9.952151549460002,9.59821497784,10.3616314963,0.22118536347,0.0388686519654,0.0075307650850799,0.0898531241798,0.0229528614176,89.7540772633,89.7540772633,89.7540772633,0.0039897698322
108.0,10.5035113151,6.416467659299999,16.1201804603,2.97703801546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,9.64209626782,7.6709958131899985,11.5933293727,0.977553478665,0.0122781727332,0.00384086569348,0.0245242309027,0.00646814787388,79.9625701426,79.9625701426,79.9625701426,0.3181767171199999
49.0,10.1742737168,1.98477042764,17.530633830699998,3.03734324428,1.6416265929799998,0.778264449511,3.14748807891,0.8993311185349999,0.0,0.0,0.0,0.0
43.0,9.76018148967,9.31355692758,10.0940068129,0.201718555409,0.0420740212199,0.00543180427652,0.0764471082641,0.0246034320478,0.0,0.0,0.0,0.0
422.0,9.95371508857,9.93151969432,9.99675083595,0.0223609606316,0.0205388982371,0.00328811859668,0.0659180452061,0.0208640251412,88.69457083559998,88.69457083559998,88.69457083559998,0.299859058739
28.0,9.90936095685,8.84141461786,10.9797966478,0.214934343247,0.214396319741,0.00238200383602,1.35444717583,0.332021337093,0.0,0.0,0.0,0.0
214.0,9.75627372026,8.71410132883,10.8145832796,0.787102468706,0.218006331626,0.0310247581221,1.40571563861,0.26596888476,89.77016826059997,89.77016826059997,89.77016826059997,0.546632319569
57.0,10.1632774427,9.5930940702,10.8114716541,0.339814180775,0.0354660095945,0.003772409655,0.102915019818,0.0226452270052,89.7693221088,89.7693221088,89.7693221088,0.0131683835847
114.0,9.15661166715,6.6403282500900005,10.9629603949,1.10515369746,0.14645558696,0.0196878236401,0.600259612619,0.1427590997949999,89.7907325896,89.7907325896,89.7907325896,0.00877835018379
124.0,10.6325033533,9.91868094652,12.5272666589,0.8433998864910001,0.0335656388176,0.00390126987808,0.0991245189735,0.0216162945751,89.7873554941,89.7873554941,89.7873554941,4.47214223899
56.0,8.69778343895,5.34307443842,12.9103879811,3.71068715787,1.29776725412,0.121666236552,3.9082476641199992,1.1505289628,76.3724345275,76.3724345275,76.3724345275,2.00999396183
27.0,11.3817019549,7.169702194219999,14.3008080489,3.21874983805,0.5649821779640001,0.0828155918132,1.41145203111,0.312839705407,81.2516396846,81.2516396846,81.2516396846,0.0
47.0,9.92705982994,9.30910774408,10.5074161045,0.272287170516,0.1728371196449999,0.0788943245649,0.380858481303,0.0981816221514,74.53780281479999,74.53780281479999,74.53780281479999,1.43315798887
10.0,11.0952082919,6.070118014990001,14.685057638499998,3.18254736274,2.7360578337700003,1.30783537079,3.99108676701,0.834382369003,0.0,0.0,0.0,0.0
60.0,9.88946615971,9.78062327563,10.0096268412,0.0601503599795,0.0101136614182,0.00456441880606,0.0237927635589,0.00481903301034,85.9914533352,85.9914533352,85.9914533352,1.02319091446
6.0,9.81633907541,9.760445108189998,9.87118981762,0.0181876916697,0.00238736867209,0.0,0.00656673118978,0.00108696085213,0.0,0.0,0.0,0.0
70.0,10.4396435355,9.88089939423,10.9741274535,0.274403582285,0.0863466060604,0.0527251384927,0.146684258329,0.0187461998709,73.6897258438,73.6897258438,73.6897258438,0.417732228019
9.0,9.74578822943,8.77262946005,10.8826463752,0.3501197690209999,0.0126453125888,0.0,0.0482789316853,0.00875520317112,0.0,0.0,0.0,0.0
34.0,10.777181811199998,3.2890590157,27.0072338183,6.06412949485,2.04551400787,0.601637759153,3.63348493653,0.906030425518,0.0,0.0,0.0,0.0
104.0,12.803689275899998,8.94278648528,16.5344633084,2.5774375622,1.4376456471,0.541495653033,4.72395478114,0.996662701662,89.7430504329,89.7430504329,89.7430504329,0.0270703501485
94.0,9.86568328728,8.58825797552,12.141638869,0.933600569789,0.0793562351284,0.0202119720453,0.198393889649,0.0453455388094,85.3062640511,85.3062640511,85.3062640511,2.5544760419
214.0,9.8141962405,9.770642133110002,9.86055846839,0.015256701738,0.00163517098848,0.0,0.00384086569348,0.000763534328219,0.0,0.0,0.0,0.0
27.0,10.003500494,9.80004791922,10.2725259897,0.153077808846,0.0117934591841,0.00281349894459,0.0261147120727,0.0069882891944,89.7667831585,89.7667831585,89.7667831585,0.0
91.0,10.0200088353,6.987287128639999,14.526504086,1.80474903959,1.86820699008,0.0466502731793,10.5892347358,2.13038974176,75.8042954049,75.8042954049,75.8042954049,1.73283441366
3.0,9.5763453098,7.214880684039999,11.2923163676,0.950309110407,0.178753050466,0.0549465133358,0.453337045418,0.0879774527231,89.7495551288,89.7495551288,89.7495551288,0.0
68.0,9.80526132721,9.36599938809,10.0929047899,0.134514217465,0.0330754900195,0.0225607014089,0.0435902786302,0.0148701566587,78.2963796089,78.2963796089,78.2963796089,0.352419924873
109.0,10.6395629805,6.62200961834,15.8654880632,2.81713527608,1.43547832933,0.310429896556,4.3568032278,1.11384287505,89.7681937781,89.7681937781,89.7681937781,0.0270703501485
115.0,9.56070764191,8.31033585362,10.43085682,0.513362736138,0.0,0.0,0.0,0.0,79.630029763,79.630029763,79.630029763,1.43149273682
105.0,9.93866583698,8.396109781549999,12.5264261605,1.03997330483,0.230919057517,0.0325449657881,0.5394950485760001,0.130973268442,89.7867925172,89.7867925172,89.7867925172,0.00877835018379
3.0,9.81789492708,9.77615512158,9.85269017102,0.017129251873,0.00158068152172,0.0010652645,0.0026093544661,0.000499931349486,0.0,0.0,0.0,0.0
218.0,11.2264497383,6.57780778871,14.8158784935,3.09076186878,1.6893825262,0.526132041522,3.83761378814,0.990545583938,89.75294695040002,89.75294695040002,89.75294695040002,0.0213664559667
110.0,9.54627640913,9.44834838958,9.63989738226,0.0329894613527,0.0,0.0,0.0,0.0,43.1067207493,43.1067207493,43.1067207493,1.54353588919
150.0,10.2104179051,10.1947835238,10.2237527408,0.0103123602798,0.00696444917289,0.00203766254837,0.0164026091283999,0.0030723632442899,51.1981325007,51.1981325007,51.1981325007,15.7824467641
226.0,9.81595232831,9.78020318158,9.85692039552,0.0163154628248,0.0016278512183,0.0,0.00439219805272,0.000801105376816,0.0,0.0,0.0,0.0
64.0,11.0261024823,6.926306880449999,15.1731469702,2.55686769919,1.39775888968,0.346989772513,3.3291544119200003,0.833347194632,89.7475759544,89.7475759544,89.7475759544,0.0258368527241
18.0,9.84947046685,9.60374702833,10.0444683212,0.0781376214378,0.0234866880738,0.0167069128842,0.0366926139036,0.0114380339371,34.151403521999995,34.151403521999995,34.151403521999995,6.48235642625
234.0,9.93254187305,9.90677495231,9.94621313963,0.00995848411582,0.00798459155301,0.00191106814117,0.0271106388337,0.0049914344372,88.53380294680002,88.53380294680002,88.53380294680002,0.025040607199
420.0,9.818156587,9.77198836117,9.84967109983,0.0153933466885,0.00170789819469,0.0,0.00336866203565,0.0007511664225989,0.0,0.0,0.0,0.0
118.0,9.55092353833,9.24846559994,9.81781943728,0.137472281177,0.0247739631651,0.0131760861651,0.0538270249522,0.01044820775,89.7800339462,89.7800339462,89.7800339462,0.0237727475375
33.0,10.565988316,6.47614540429,16.4200602001,2.40433892708,0.0,0.0,0.0,0.0,57.8307491535,57.8307491535,57.8307491535,7.077717523039999
52.0,9.87686300903,9.24512601853,11.0471146297,0.470217008695,0.157530167765,0.0069731831257,1.08568102903,0.275438509197,89.8008560053,89.8008560053,89.8008560053,0.0101714372632
22.0,9.79499879458,8.999849953060002,10.6193014773,0.24143523719,0.0,0.0,0.0,0.0,76.0732384647,76.0732384647,76.0732384647,5.538315740519999
17.0,9.7140622333,9.48631280285,10.0102036071,0.157607586577,0.130390803844,0.0206108350068,0.427382693197,0.100890930827,89.7681937781,89.7681937781,89.7681937781,0.0145638487904
37.0,9.87620304282,9.77583520319,9.99519036206,0.0770933664576,0.00526986438528,0.00169654129363,0.0102448310321,0.00239598427651,89.2314710781,89.2314710781,89.2314710781,0.0
73.0,9.05007003635,7.29961498425,10.9577068981,1.25391226035,0.513009785267,0.141672374282,0.7572795670360001,0.247816846744,79.6914463124,79.6914463124,79.6914463124,0.149747511778
589.0,9.3446410535,9.304307550810002,9.37967014345,0.0169408339952999,0.0,0.0,0.0,0.0,57.0739642355,57.0739642355,57.0739642355,1.00661125342
317.0,9.84757266697,9.78975027626,9.89359706664,0.0220945537355,0.11931427692,0.0656900294647,0.172938524375,0.0758361380231,49.8272338767,49.8272338767,49.8272338767,1.97410933175
30.0,10.0435122555,3.32557966868,19.1571631446,1.5147760031600002,0.0,0.0,0.0,0.0,81.2614105129,81.2614105129,81.2614105129,1.95978626682
12.0,10.2357400551,4.464744077330001,13.9785427993,2.03367880333,0.551727305042,0.551727305042,0.551727305042,0.003474667434,84.6002881921,84.6002881921,84.6002881921,0.0
65.0,9.99677676769,9.96647192545,10.0192342732,0.0163702871882999,0.0064901333003,0.00197452501886,0.0123626802662,0.00320811073638,77.1838347929,59.4347918178,89.6331514514,15.7813356664
234.0,11.4413121581,8.01964149982,20.6887195576,4.24471436349,1.3742381885,0.211213246864,3.1874127632,0.731478490676,89.73455871979998,89.73455871979998,89.73455871979998,0.0369324861256
107.0,9.89874024684,9.65492662826,10.1285769419,0.102482096834,0.0451138051474,0.0255104817826,0.0647171285121999,0.0277232857701,43.9179930482,43.9179930482,43.9179930482,2.25167619068
176.0,10.0755690089,8.81623179128,11.0291648018,0.4545686770840001,0.275617568618,0.206271071744,0.390812708719,0.100451368874,86.2667968777,86.2667968777,86.2667968777,0.492515062913
52.0,9.81848248687,8.93009285377,10.7678904299,0.508206547148,0.0179084217,0.00225567020249,0.0452747044427,0.0109558278858,0.0,0.0,0.0,0.0
16.0,9.9674345727,9.16168548904,11.1188528635,0.396955414666,0.0,0.0,0.0,0.0,76.08824118279999,76.08824118279999,76.08824118279999,0.79617751322
284.0,10.1073921677,9.13657205202,10.787331086300002,0.488029763006,0.0235658151986,0.00439802664045,0.042264308881,0.00900830077328,89.756054957,89.756054957,89.756054957,0.0811242760395
41.0,9.76993481261,8.389620859199999,11.667515994,0.784367833214,0.366887229827,0.114794334194,0.855760188304,0.244985344247,89.7388056141,89.7388056141,89.7388056141,0.0344987125396999
305.0,10.1833299483,9.90895193888,10.4189041499,0.171169542962,0.0377855233101,0.0060754895499999,0.125937350132,0.0293725144025,89.77496156459999,89.77496156459999,89.77496156459999,0.0069837989763599
58.0,9.83968320762,8.802862299480003,11.977675869,0.593626941953,0.0,0.0,0.0,0.0,72.0085566693,71.9954787829,72.0216345557,0.0184949242806
236.0,9.92654025188,9.90817372277,9.94782487466,0.0130975893913,0.0077795751516099,0.00177126872992,0.0259902372176,0.00541310882611,88.53380294680002,88.53380294680002,88.53380294680002,0.025040607199
22.0,9.7601746878,6.76863058084,10.8693130035,1.02571681911,0.0754872549029,0.0161555350281,0.146527120186,0.0507436852294,0.0,0.0,0.0,0.0
95.0,9.97019701406,9.83778193237,10.6994577743,0.224429065091,0.0,0.0,0.0,0.0,65.12954412479999,65.12954412479999,65.12954412479999,1.0012111977399998
38.0,9.67858593793,9.40651922116,9.85880121624,0.117328151444,0.00877517846848,0.00373731322273,0.0249455300062,0.0045727319298,89.71471237760002,89.71471237760002,89.71471237760002,0.00760427425501
44.0,9.80070655326,9.78198745794,9.85429441088,0.0167873227167,0.00444424043312,0.00172778784266,0.0075312524884999,0.00167384257707,63.7447723966,63.7447723966,63.7447723966,0.0
54.0,10.0092691072,9.30785349554,10.6484544129,0.302495489622,0.286564983833,0.0429421839897,0.396611865539,0.139134824149,81.3227898574,81.3227898574,81.3227898574,2.83569524493
14.0,9.744872419339998,8.642705979039999,12.9664237907,0.790894202407,0.3406517856189999,0.206952634134,0.474350937104,0.189079153308,0.0,0.0,0.0,0.0
86.0,10.5363392426,7.8123302998,14.8969218014,2.02931265538,0.27452533842,0.0882483501833,0.580133811431,0.1248140518,89.7667809406,89.7605737097,89.77298817149997,0.00877835018379
64.0,9.69028769981,9.57286160775,9.78808823744,0.0600785323438,0.00863077926939,0.0020491707348,0.0192876039955,0.00410958923062,89.6814390591,89.6814390591,89.6814390591,2.76369548999
200.0,9.94644488492,8.675319868139999,10.894241223699998,0.561669629183,0.0206787820303,0.00368407341725,0.0475250754173,0.0123428734468,89.77157833049999,89.77157833049999,89.77157833049999,0.0811242760395
8.0,10.6358654657,7.335089079380001,16.5338399418,2.1066642937,0.325367693254,0.0632429831575999,1.00877660309,0.191879363674,0.0,0.0,0.0,0.0
158.0,10.0164850021,9.08212484254,10.924717313,0.552568564094,0.0891728727073,0.0486418927844,0.1779501877479999,0.0388193043796,83.881603711,81.9215073217,85.1020715991,1.71443431505
240.0,9.83135574613,9.81683429092,9.86524527495,0.0121133178889,0.0036651915,0.0036651915,0.0036651915,0.00130066959539,0.0,0.0,0.0,0.0
41.0,9.48194751721,8.489202465710001,10.0111241165,0.432543833308,0.211302325798,0.0435723957576,0.590067560507,0.137589579284,89.4096798863,89.4096798863,89.4096798863,0.0
23.0,9.97209561584,8.994819226519999,11.2270838782,0.4874909007600001,0.0620007265448,0.0372690363287,0.0867324167609,0.034975891724,82.0415680927,78.8322160431,85.25092014229999,4.53870919496
10.0,9.79389277321,9.16983838032,10.4354221915,0.306036246748,0.0268188073167,0.00910162345641,0.0583080263265,0.0273417123636,85.80024678560001,85.80024678560001,85.80024678560001,3.26457146381
252.0,10.1873934903,10.1690335629,10.2267323223,0.0199932324142,0.010539177349,0.00260764625617,0.0288064439848,0.0064974637250499,87.5933606807,87.5933606807,87.5933606807,0.00319752792238
32.0,9.97917853471,9.41522749374,10.4350578128,0.286399804434,0.0391052672494,0.0152894208934,0.14486813738,0.0421736037214,69.5105183008,69.5105183008,69.5105183008,1.73040373493
443.0,9.73161105112,9.71733050537,9.74176328407,0.0066393712245,0.00154686203338,0.0,0.00273187244818,0.00113468059095,45.2963564602,45.2963564602,45.2963564602,0.108070555922
276.0,9.73790489052,6.13283563128,11.0675926034,1.18765685803,0.0202878264215,0.00396743185155,0.048278320094,0.0107108196328,89.8319958009,89.8319958009,89.8319958009,0.0811242760395
26.0,9.84164169322,8.43394917295,11.6254314732,0.757314840945,0.0254812104243,0.0254812104243,0.0254812104243,0.0232207046258,0.0,0.0,0.0,0.0
108.0,9.82030385715,7.98874667365,11.8899932405,0.785697625519,0.17156015196,0.0718435689221,0.350679209804,0.155453830479,88.94129916530001,88.94129916530001,88.94129916530001,0.951800966184
343.0,9.80698664993,9.07420997507,10.289524359,0.210387256143,0.108776819545,0.0252162340249,0.347938017419,0.122160300096,42.5722244619,35.9868109891,49.15763793470001,9.31318104707
82.0,10.1325403601,9.820127101,10.7207390618,0.252683796247,0.0386185113333,0.00839567636482,0.0991337278467,0.024269144389,89.7470103931,89.7470103931,89.7470103931,0.00818953598782
41.0,9.88569612079,7.77646840511,12.8936581747,1.77279799031,0.180251480673,0.00932441865256,0.524788648951,0.131063223945,89.7859479833,89.7859479833,89.7859479833,0.0141616188072
48.0,9.98716804981,7.636036777589999,12.1184902031,0.7755773621400001,0.0,0.0,0.0,0.0,73.7470113912,73.7470113912,73.7470113912,1.1615546931
83.0,9.90543448861,9.01683175079,10.7582037638,0.490759136924,0.0,0.0,0.0,0.0,85.0991746932,85.0991746932,85.0991746932,0.111752270794
51.0,9.61653516561,9.44496082234,9.73725239958,0.0825140948837,0.00659418387256,0.00224158830409,0.0156033854902,0.00374384425304,89.7667831585,89.7667831585,89.7667831585,0.00760427425501
66.0,9.30442532494,9.18924640293,9.38997670697,0.0553123313429,0.0123251756856,0.0068175628929399,0.0181940182535,0.00499370488481,66.7890288261,66.7890288261,66.7890288261,0.149747511778
255.0,9.6721245289,9.16677942355,10.4031040079,0.231033624298,0.0,0.0,0.0,0.0,72.2153318955,72.2153318955,72.2153318955,1.00661125342
63.0,10.1151630542,9.40551917861,10.7530819347,0.369492346289,0.0200744207737,0.00313165966507,0.0408805487109,0.00848018735434,0.0,0.0,0.0,0.0
136.0,9.50452013163,8.204293679310004,10.8070555594,0.761735404301,0.161585329436,0.0135479576642,0.661948275535,0.155107276967,89.8075984001,89.8075984001,89.8075984001,0.00339146955761
431.0,9.74071278374,9.72110015648,9.75459639551,0.00850247039727,0.00266705319979,0.0012217305,0.0036651915,0.00120900345186,76.1992704343,76.1992704343,76.1992704343,1.82547877863
43.0,9.7882485422,5.1296323872,19.2199312557,2.4195836980000003,0.207987701518,0.102087687603,0.287520778189,0.0560898373974,78.218888115,78.218888115,78.218888115,3.12638467864
139.0,9.87318990098,8.36124740722,10.8420868648,0.504161812712,0.104701742958,0.0385958571066,0.150709263213,0.0466700431313,85.24474899479999,85.24474899479999,85.24474899479999,1.25992726972
640.0,9.85984089479,9.29293327829,11.3888953627,0.612734000859,0.0290259587288,0.00508156624499,0.0982445874501,0.0185083341744,89.8219086348,89.8219086348,89.8219086348,0.890367116558
45.0,10.4213602249,10.2869128007,10.6414739371,0.159445515636,0.00795422881831,0.00620835680912,0.00970010082751,0.00246903587357,75.34014727899999,75.34014727899999,75.34014727899999,0.0
93.0,9.80995514839,9.23075090232,10.271094064,0.328732018112,0.366382960362,0.0430562510867,0.582368293175,0.285229728484,76.0500013553,76.0500013553,76.0500013553,0.806101581269
63.0,9.8217830885,8.26747786764,11.1723606838,0.5346315540119999,0.0345183567474,0.00916375168956,0.0845862894676,0.0198706371027,80.0976001448,80.0976001448,80.0976001448,0.917081264378
128.0,9.84261572652,8.24172991505,11.5738508777,0.525441967438,0.121548370882,0.121548370882,0.121548370882,0.0282243982865,68.2458501865,68.2458501865,68.2458501865,0.0229225147158
15.0,10.0651063318,9.34158583151,12.535074881500002,0.646929889212,0.29595304313,0.160759672987,0.41479978951,0.115602825812,72.6955891629,72.6955891629,72.6955891629,1.26888013264
52.0,11.20305581,5.8242113291400015,15.0033178966,3.34888802986,0.654274246088,0.158606206448,1.65162343075,0.383910166245,82.8151874174,82.8151874174,82.8151874174,0.0
88.0,9.84044089421,9.76880305148,9.90287182285,0.0235576856327,0.0,0.0,0.0,0.0,68.1171679864,68.1171679864,68.1171679864,6.569476347439999
77.0,9.7238795256,9.4498604832,10.0906921286,0.141479935427,0.541662157623,0.541662157623,0.541662157623,0.0205408093804,71.4875712883,71.4875712883,71.4875712883,1.88704601282
51.0,10.0769806735,8.747622906010001,11.593765716199998,0.885337908627,0.110711662278,0.0333735251534,0.23110181247,0.0560749425128,89.7820057394,89.7820057394,89.7820057394,0.0191471786077
40.0,12.1728081708,6.48753685508,21.8008045818,4.68295339281,1.71307968458,0.418994236607,3.34846554631,0.8743492188590001,89.76904003979998,89.76904003979998,89.76904003979998,0.0258368527241
21.0,9.38691938127,9.36817717975,9.4056615828,0.0265054755854,0.0106077675579,0.00181899867057,0.0308859226317,0.0079546164724299,45.8893245232,45.8893245232,45.8893245232,0.0
244.0,9.81590971987,9.76775192833,9.83568351795,0.0130414655395,0.0113589027252,0.0110632397156,0.0116545657349,0.000418130638139,50.73116885140001,50.73116885140001,50.73116885140001,0.6580664483600001
263.0,9.81499782762,8.95025190622,10.776404462,0.426411039629,0.0235668837783,0.0101197989532,0.0450003008193,0.00760943829981,89.7574673198,89.7574673198,89.7574673198,0.0811242760395
6.0,9.85258097598,9.80799189437,9.89280617419,0.0200584969678,0.0,0.0,0.0,0.0,48.7760167973,45.2963564602,52.2556771344,4.920982841180001
28.0,9.85307881805,9.8265973682,9.87465399335,0.00941515419135,0.0,0.0,0.0,0.0,58.1159176074,58.1159176074,58.1159176074,1.06993584337
151.0,9.83119497029,8.97821733755,10.8180063037,0.430751301267,0.029801253081,0.00910162345641,0.0529748227349,0.0115477607583,83.3380704774,83.3380704774,83.3380704774,1.2063340752299998
64.0,9.85713111597,9.3239573367,10.5918614112,0.28430852071,0.0653881368669,0.00211609929916,0.15701494479,0.0574052414769,69.7257752192,69.7257752192,69.7257752192,3.60539829117
61.0,9.79289596277,8.93823956212,11.542503561199998,0.370997984533,0.0,0.0,0.0,0.0,65.7917790509,65.7917790509,65.7917790509,2.8408443933700003
197.0,9.83139947793,9.8169931146,9.85558562432,0.00990354567213,0.0029926163282,0.0029926163282,0.0029926163282,0.000184373765715,0.0,0.0,0.0,0.0
9.0,9.70274608742,8.3599744408,10.9126567886,0.591101939388,0.0712268086546999,0.0357935194203,0.189182691176,0.0660714705446,79.0703616289,79.0703616289,79.0703616289,1.7608938566
37.0,11.6902225443,5.70184108901,15.5606153335,3.27926116243,1.0492075007,0.237500360434,2.76645758198,0.68545482633,87.499363726,87.499363726,87.499363726,2.7047414785000004
49.0,11.4060747864,4.42218817395,13.825539976500002,3.0391018528400005,0.583822946717,0.156252864094,0.994038796049,0.26591853876,72.2429567665,72.2429567665,72.2429567665,0.0
63.0,9.54532794107,8.580610764500001,10.1513231717,0.554851213612,0.139476016544,0.0117549834408,0.327786150411,0.0778582784249,89.7590196884,89.75492490139999,89.7631144753,0.00579090321523
276.0,9.885127262789998,9.49158229114,10.3331750036,0.158036543668,0.0277523821311,0.0277523821311,0.0277523821311,0.0261837924315,36.7559505639,33.2551566336,40.2567444941,4.95087025521
86.0,10.6284731355,10.2537608982,10.9050649045,0.149041256595,0.0964764726851,0.0820658280694,0.133254063451,0.00884935459809,73.5008947191,73.5008947191,73.5008947191,0.417732228019
140.0,9.829993471,9.80119525145,9.86108875821,0.0185775646919,0.00153011908824,0.0,0.00238200383602,0.0005493597513689,0.0,0.0,0.0,0.0
54.0,10.01276939,9.99476068282,10.0206822162,0.0071601446283999,0.00593269232834,0.00284526301198,0.0109222449615,0.00230321086882,84.6176599772,84.6176599772,84.6176599772,0.00618685637377
113.0,9.8128626325,9.17301448855,10.6596640857,0.278183031864,0.0132150358876,0.0132150358876,0.0132150358876,0.0237749060823,85.8525738472,85.5942512164,86.11089647790001,0.365323367861
21.0,13.4791115091,2.93467253979,60.8559200659,8.402602644969999,2.41917618016,0.495270072349,5.818154818840001,1.04964423357,0.0,0.0,0.0,0.0
60.0,9.77180579504,9.34764729406,10.214696073,0.24213274587,0.147132129402,0.0387309764821,0.448410041934,0.108012060576,87.6197731286,87.6197731286,87.6197731286,0.463743819002
5.0,9.89872447418,9.11906131795,11.0125889108,0.218369561187,0.161717495553,0.0010652645,1.4489782481400002,0.269335988596,0.0,0.0,0.0,0.0
55.0,9.91336378429,9.50300760238,10.1996321333,0.186098479178,0.0833320347101,0.0137117770485,0.149734861127,0.040770527793,89.7820057394,89.7820057394,89.7820057394,0.0191471786077
163.0,10.4163328784,8.24915662811,13.3178402905,2.13216002253,0.808061994472,0.133012418823,1.4945385083899998,0.378639030756,79.9433574289,79.9433574289,79.9433574289,1.04954319863
107.0,12.2173699211,5.19102525256,33.7686350755,7.61504495082,2.03605978664,0.873500410368,3.6834163158,0.888305278248,68.4090171821,68.4090171821,68.4090171821,4.54934909866
29.0,9.86795481898,9.39565186766,10.6634188489,0.319075614772,0.0280469825458,0.011172587808,0.0478302554636,0.0132893895557,90.3087336228,90.3087336228,90.3087336228,0.323507997246
24.0,10.0656499811,9.01444270937,10.6186340188,0.675540450924,0.662545169535,0.0670458229728,2.23077102181,0.695817374193,64.4595289979,64.4595289979,64.4595289979,0.0
5.0,9.76543194249,9.72423881636,9.80664058469,0.0209652740611,0.00163684931023,0.0010652645,0.002130529,0.000458541852696,0.0,0.0,0.0,0.0
43.0,9.85826297247,9.817527438210002,9.92092354572,0.0202373947803,0.0,0.0,0.0,0.0,47.1205171439,47.1205171439,47.1205171439,0.8115170883859999
91.0,9.60785440261,9.56249133204,9.63471430828,0.0258946218669,0.00968285673431,0.00379370449483,0.0296502929396,0.0050764192386,86.67861348790001,86.67861348790001,86.67861348790001,0.053983701036
16.0,10.1705324869,9.94222779158,10.607490349,0.188565221659,0.0146748899283,0.00411393478687,0.0306880917689,0.00777671427631,89.7269090734,89.7269090734,89.7269090734,0.0
149.0,9.86561878817,9.15875466425,10.484828754,0.361852760016,0.0,0.0,0.0,0.0,75.6020238294,75.6020238294,75.6020238294,1.44798225372
59.0,9.5989403385,7.86050282465,10.291023415,0.6870966041150001,0.163331418171,0.0577111525271,0.438677548214,0.129076253931,89.75238173870001,89.75238173870001,89.75238173870001,0.0191471786077
203.0,9.88315497989,9.13618088882,10.4029274959,0.443243512615,0.0207798055406,0.00977388286869,0.0383880893546,0.0075743231435,89.77157833049999,89.77157833049999,89.77157833049999,0.0811242760395
179.0,10.8648446991,4.47073741879,13.4324818178,3.52346897386,0.778523860306,0.0818739233233,1.606777464,0.419973215806,88.67539667850002,88.67539667850002,88.67539667850002,1.48761915679
118.0,9.78462996484,8.675258844810001,11.9313225785,0.478458406337,0.0236271432929,0.0236271432929,0.0236271432929,0.0445569045434,77.8767738338,75.6293628568,80.1241848108,3.17831908384
135.0,9.57774419621,9.52331384107,9.63485141898,0.0337585166777,0.0097748663904,0.00275077498401,0.0214596950054,0.00463890011352,86.04445332639999,86.04445332639999,86.04445332639999,0.18659298125
230.0,9.69273877109,9.21119889048,10.2400932613,0.226812624647,0.0,0.0,0.0,0.0,70.7033497023,70.7033497023,70.7033497023,0.289731157971
88.0,9.93963166193,9.01383274152,11.9639721236,0.575817608945,0.441979465719,0.441979465719,0.441979465719,0.0728076181975,73.9654915335,73.9654915335,73.9654915335,2.7205734346099995
4.0,9.67482603349,9.24674195416,10.2492737735,0.287720268265,0.212810977192,0.0828274093798,0.673904711135,0.154889847686,89.7342565346,89.6814390591,89.7870740102,0.0746951902502
297.0,9.99637443002,9.98819031999,10.0014669738,0.00475482085844,0.00645012909677,0.00120234996622,0.0126361289847,0.00305740362329,84.8798412294,80.7787583808,88.98092407809997,5.79980698498
264.0,10.1716795942,10.142314472,10.1908819726,0.0131236145291,0.0075094955881899,0.00180163587401,0.0191773299924,0.00407762615475,89.5401085483,89.5401085483,89.5401085483,1.98185328891
11.0,9.56804692913,5.72553218665,11.4875955207,1.54918087372,0.221748868646,0.0232141001012,0.5203561670669999,0.12782348366,89.76509011270002,89.76509011270002,89.76509011270002,0.0
76.0,8.69749637393,4.38381522783,10.9118611577,2.81563912643,0.5359109897209999,0.185387030471,1.2331552958299998,0.311719289466,70.2882984116,70.2882984116,70.2882984116,0.0
18.0,9.7746994575,8.66767458512,11.2935145877,0.441884501144,0.0690827056502,0.0604725720890999,0.0776928392114,0.012176567656,81.4763966268,79.49023385470001,83.4625593988,2.80885832926
25.0,9.57456850803,8.62239877535,11.0512464087,0.768951786436,0.506776003987,0.165567206439,1.80575345146,0.460254284187,0.0,0.0,0.0,0.0
234.0,9.73279365248,9.20424159296,10.3666707025,0.360644384855,0.292444759036,0.01916209373,1.28733587104,0.274826916995,80.7985882822,80.7985882822,80.7985882822,1.22223499759
